1612480,11/21/2011,8:48PM,0.472,H,3,
1612480,11/22/2011,3:18AM,-0.072,LL,1,
1612480,11/22/2011,11:12AM,0.668,HH,4,
1612480,11/22/2011,4:36PM,0.293,L,2,
1612480,11/22/2011,9:06PM,0.457,H,3,
1612480,11/23/2011,4:12AM,-0.153,LL,1,
1612480,11/23/2011,11:36AM,0.744,HH,4,
1612480,11/23/2011,5:42PM,0.301,L,2,
1612480,11/23/2011,10:12PM,0.436,H,3,
1612480,11/24/2011,4:42AM,-0.189,LL,1,
1612480,11/24/2011,12:24PM,0.806,HH,4,
1612480,11/24/2011,6:48PM,0.322,L,2,
1612480,11/24/2011,10:36PM,0.411,H,3,
1612480,11/25/2011,5:18AM,-0.198,LL,1,
1612480,11/25/2011,12:54PM,0.885,HH,4,
1612480,11/25/2011,7:36PM,0.287,L,2,
1612480,11/25/2011,10:54PM,0.367,H,3,
1612480,11/26/2011,6:06AM,-0.22,LL,1,
1612480,11/26/2011,1:30PM,0.825,HH,4,
1612480,11/26/2011,8:48PM,0.255,L,2,
1612480,11/27/2011,12:18AM,0.36,H,3,
1612480,11/27/2011,6:48AM,-0.115,LL,1,
1612480,11/27/2011,2:24PM,0.76,HH,4,
1612480,11/27/2011,9:12PM,0.235,L,2,
1612480,11/28/2011,12:42AM,0.289,H,3,
1612480,11/28/2011,7:12AM,-0.139,LL,1,
1612480,11/28/2011,3:12PM,0.786,HH,4,
1612480,11/28/2011,10:36PM,0.23,L,2,
1612480,11/29/2011,1:48AM,0.3,H,3,
1612480,11/29/2011,8:18AM,0.013,LL,1,
1612480,11/29/2011,3:48PM,0.699,HH,4,
1612480,11/29/2011,11:18PM,0.265,L,2,
1612480,11/30/2011,2:06AM,0.312,H,3,
1612480,11/30/2011,8:12AM,0.053,LL,1,
1612480,11/30/2011,4:48PM,0.667,HH,4,
1612480,11/30/2011,11:54PM,0.198,L,2,
1612480,12/1/2011,4:18AM,0.289,H,3,
1612480,12/1/2011,8:48AM,0.18,L,2,
1612480,12/1/2011,5:30PM,0.603,HH,4,
1612480,12/2/2011,1:06AM,0.176,LL,1,
1612480,12/2/2011,5:48AM,0.298,H,3,
1612480,12/2/2011,9:48AM,0.261,L,2,
1612480,12/2/2011,5:48PM,0.515,HH,4,
1612480,12/3/2011,1:42AM,0.126,LL,1,
1612480,12/3/2011,10:48AM,0.35,H,3,
1612480,12/3/2011,12:54PM,0.316,L,2,
1612480,12/3/2011,7:06PM,0.461,HH,4,
1612480,12/4/2011,2:18AM,0.082,LL,1,
1612480,12/4/2011,10:18AM,0.433,H,3,
